# 20Msun surface properties as a function of time; 
# Created with notebook "20Msun-surfacedata.ipynb" on 
# NuGrid server http://wendi1.phys.uvic.ca
# Cols:   star_age [yr], log_L [log10 L/Lsun],    log_Teff [log10 T/K],    log_R [log10 R/Rsun],    log_g [log g [cgs]]
9.588912290285397321e+06 5.245818981282821092e+00 3.495910237011893962e+00 3.154347853070250451e+00 -6.833187355127270379e-01
9.588912306135462597e+06 5.245816164017525374e+00 3.495910356445351752e+00 3.154346205570686568e+00 -6.833154470618607590e-01
9.588912325155541301e+06 5.245813552966219540e+00 3.495910551130006816e+00 3.154344510675723967e+00 -6.833120651297549530e-01
9.588912338167428970e+06 5.245813739701230105e+00 3.495910867807478173e+00 3.154343970688286536e+00 -6.833109905304576293e-01
9.588912350112931803e+06 5.245810754646705654e+00 3.495910856842091352e+00 3.154342500091797508e+00 -6.833080542725005202e-01
9.588912359879370779e+06 5.245808535023389396e+00 3.495910837629611301e+00 3.154341428705099926e+00 -6.833059155338454538e-01
9.588912368511887267e+06 5.245808143987933825e+00 3.495911009990914753e+00 3.154340888464765236e+00 -6.833048386194341406e-01
9.588912377009008080e+06 5.245806572074792840e+00 3.495911060994143948e+00 3.154340000501736352e+00 -6.833030662036934100e-01
9.588912387205554172e+06 5.245805692113931329e+00 3.495911207775638463e+00 3.154339266958316568e+00 -6.833016033292057534e-01
9.588912399441409856e+06 5.245803951679278043e+00 3.495911323965641859e+00 3.154338164360983132e+00 -6.832994031893404596e-01
9.588912414124434814e+06 5.245801338506109524e+00 3.495911420485944721e+00 3.154336664733793594e+00 -6.832964100006784225e-01
9.588912431744065136e+06 5.245797207602747037e+00 3.495911444361980980e+00 3.154334551530038944e+00 -6.832921908719487014e-01
9.588912446703279391e+06 5.245798021867877026e+00 3.495911842858951069e+00 3.154334161668663317e+00 -6.832914173288382464e-01
9.588912464654337615e+06 5.245795507836655602e+00 3.495912032508743383e+00 3.154332525353468419e+00 -6.832881521140301562e-01
9.588912476421006024e+06 5.245793588121427931e+00 3.495912115489761884e+00 3.154331399533818026e+00 -6.832859053354868317e-01
9.588912490541007370e+06 5.245789545471798654e+00 3.495912061577928664e+00 3.154329486032669383e+00 -6.832820841660510736e-01
9.588912507485011593e+06 5.245787611767140035e+00 3.495912263467760184e+00 3.154328115400677035e+00 -6.832793499013863903e-01
9.588912527817813680e+06 5.245784534189225745e+00 3.495912477202959945e+00 3.154326149141320368e+00 -6.832754257817854615e-01
9.588912540341729298e+06 5.245782984444430141e+00 3.495912612092455962e+00 3.154325104489930975e+00 -6.832733416523393277e-01
9.588912555370427668e+06 5.245781621842277254e+00 3.495912850116502213e+00 3.154323947140762030e+00 -6.832710331619599176e-01
9.588912564850199968e+06 5.245779797583387527e+00 3.495912891739046735e+00 3.154322951766228122e+00 -6.832690463287092175e-01
9.588912572096854448e+06 5.245780144822177249e+00 3.495913086813600579e+00 3.154322735236515296e+00 -6.832686162626420145e-01
9.588912576430613175e+06 5.245779299044344590e+00 3.495913087199830738e+00 3.154322311575138205e+00 -6.832677707300247594e-01
9.588912580670822412e+06 5.245778279383647380e+00 3.495913122779344739e+00 3.154321730585762040e+00 -6.832666105027608294e-01
9.588912583476405591e+06 5.245778275980135241e+00 3.495913167595583904e+00 3.154321639251527643e+00 -6.832664289931792423e-01
9.588912586843105033e+06 5.245777645583148185e+00 3.495913158015857114e+00 3.154321343212487250e+00 -6.832658383057640394e-01
9.588912590883145109e+06 5.245777393086047624e+00 3.495913256832402283e+00 3.154321019330847520e+00 -6.832651922112784604e-01
9.588912595731193200e+06 5.245776080106625550e+00 3.495913249450997018e+00 3.154320377603946568e+00 -6.832639107600261275e-01
9.588912599172556773e+06 5.245775117604981830e+00 3.495913244850027635e+00 3.154319905555063919e+00 -6.832629680837535302e-01
9.588912603302190080e+06 5.245775867650464441e+00 3.495913344672425982e+00 3.154320080933008086e+00 -6.832633205454257119e-01
9.588912606309928000e+06 5.245774505721088943e+00 3.495913353532816625e+00 3.154319382247538606e+00 -6.832619244168642858e-01
9.588912609919210896e+06 5.245774729941683923e+00 3.495913429922888671e+00 3.154319341577692892e+00 -6.832618445680164188e-01
9.588912612762527540e+06 5.245773241922857544e+00 3.495913371915372547e+00 3.154318713583311506e+00 -6.832605897537097350e-01
9.588912616174509749e+06 5.245773206686670243e+00 3.495913403442929113e+00 3.154318632910104281e+00 -6.832604298166340406e-01
9.588912619113313034e+06 5.245773795896692349e+00 3.495913516527239029e+00 3.154318701346495946e+00 -6.832605679033072477e-01
9.588912622639877722e+06 5.245773354184804838e+00 3.495913590127577297e+00 3.154318333289875653e+00 -6.832598332467378910e-01
9.588912625955967233e+06 5.245773181548075037e+00 3.495913649285470548e+00 3.154318128655723807e+00 -6.832594253481637514e-01
9.588912629935273901e+06 5.245771397603432362e+00 3.495913626371262684e+00 3.154317282511819087e+00 -6.832577347040278415e-01
9.588912632545234635e+06 5.245771577622128312e+00 3.495913642463726489e+00 3.154317340336239006e+00 -6.832578514309186613e-01
9.588912635677188635e+06 5.245770890769714256e+00 3.495913656469304964e+00 3.154316968898875029e+00 -6.832571098498531059e-01
9.588912638265132904e+06 5.245771270152927102e+00 3.495913763063563717e+00 3.154316945401963945e+00 -6.832570639249843092e-01
9.588912639940975234e+06 5.245770498112394264e+00 3.495913740786704249e+00 3.154316603935416463e+00 -6.832563816840994120e-01
9.588912641363991424e+06 5.245770304499325576e+00 3.495913712646476768e+00 3.154316563409337082e+00 -6.832563012197182539e-01
9.588912643071610481e+06 5.245770480623070497e+00 3.495913760337790332e+00 3.154316556088582413e+00 -6.832562872835420409e-01
9.588912645120752975e+06 5.245770312979203709e+00 3.495913829072792467e+00 3.154316334796644306e+00 -6.832558455460647773e-01
9.588912647579722106e+06 5.245769520492945759e+00 3.495913800793136073e+00 3.154315995112828119e+00 -6.832551671941110571e-01
9.588912650530487299e+06 5.245768091261840738e+00 3.495913756851456000e+00 3.154315368380635753e+00 -6.832539149485369334e-01
9.588912654071405530e+06 5.245767410608849879e+00 3.495913746785667797e+00 3.154315048185717174e+00 -6.832532760212639555e-01
9.588912657041683793e+06 5.245767225310753901e+00 3.495913794736814850e+00 3.154314859634375079e+00 -6.832529001454400452e-01
9.588912660606019199e+06 5.245766822090736525e+00 3.495913842097661650e+00 3.154314563302672791e+00 -6.832523089542671402e-01
9.588912664883220568e+06 5.245766313046739349e+00 3.495913892212055174e+00 3.154314208551886711e+00 -6.832516012193681210e-01
9.588912670015862212e+06 5.245765524016984926e+00 3.495913950229766698e+00 3.154313698001586452e+00 -6.832505822387721084e-01
9.588912676175031811e+06 5.245766445836613556e+00 3.495914174770401228e+00 3.154313709830132151e+00 -6.832506084398595192e-01
9.588912683566035703e+06 5.245762570122436408e+00 3.495914020321160720e+00 3.154312080871524593e+00 -6.832473535754479688e-01
9.588912692435240373e+06 5.245762877738409102e+00 3.495914196791245931e+00 3.154311881739340517e+00 -6.832469589743896954e-01
9.588912703078284860e+06 5.245761415594448529e+00 3.495914326106443148e+00 3.154310892036965353e+00 -6.832449839656128399e-01
9.588912715849937871e+06 5.245759836081628436e+00 3.495914470834908361e+00 3.154309812823625769e+00 -6.832428308140673368e-01
9.588912723877931014e+06 5.245759468366188116e+00 3.495914619735318141e+00 3.154309331165085606e+00 -6.832418708128034091e-01
9.588912733511524275e+06 5.245755673784302076e+00 3.495914507053939246e+00 3.154307659236900818e+00 -6.832385309354043201e-01
9.588912745071833953e+06 5.245755226259184667e+00 3.495914704957309826e+00 3.154307039667600510e+00 -6.832372965714963442e-01
9.588912758944207802e+06 5.245753434705195950e+00 3.495914866766573592e+00 3.154305820272078176e+00 -6.832348635100687906e-01
9.588912769103297964e+06 5.245752697608376813e+00 3.495915035785351677e+00 3.154305113686113327e+00 -6.832334545340490450e-01
9.588912781294204295e+06 5.245749623499809999e+00 3.495915014927668096e+00 3.154303618347197080e+00 -6.832304688912909096e-01
9.588912787711068988e+06 5.245749785721034897e+00 3.495915166187182344e+00 3.154303396938780146e+00 -6.832300287247103920e-01
9.588912795411307365e+06 5.245749270837982259e+00 3.495915325893388381e+00 3.154302820084841752e+00 -6.832288781971367353e-01
9.588912801136288792e+06 5.245748158921443860e+00 3.495915350940150379e+00 3.154302214033048557e+00 -6.832276684580396164e-01
9.588912803998779505e+06 5.245748172523420294e+00 3.495915408804183055e+00 3.154302105105972309e+00 -6.832274517861263163e-01
9.588912807433767244e+06 5.245747526462332111e+00 3.495915471727948365e+00 3.154301656227897599e+00 -6.832265554486640635e-01
9.588912811555754393e+06 5.245746803246863266e+00 3.495915468209197741e+00 3.154301301657663981e+00 -6.832258480106163656e-01
9.588912816502138972e+06 5.245745830075835947e+00 3.495915485681850843e+00 3.154300780126843673e+00 -6.832248069918724909e-01
9.588912822437800467e+06 5.245745943455506044e+00 3.495915612654191928e+00 3.154300582871996994e+00 -6.832244149336459405e-01
9.588912829560594633e+06 5.245744286738977635e+00 3.495915648686214627e+00 3.154299682449687836e+00 -6.832226170307874602e-01
9.588912838107945397e+06 5.245742817101788802e+00 3.495915690968637968e+00 3.154298863066246295e+00 -6.832209817939925989e-01
9.588912848364768550e+06 5.245741887723673891e+00 3.495915851160271259e+00 3.154298077993921812e+00 -6.832194158854231203e-01
9.588912860672954470e+06 5.245738689088346618e+00 3.495915842750616065e+00 3.154296495495568564e+00 -6.832162559719892059e-01
9.588912875442778692e+06 5.245737618284742609e+00 3.495916070899458550e+00 3.154295503796082034e+00 -6.832142786728638839e-01
9.588912884706992656e+06 5.245736904393809574e+00 3.495916218196263525e+00 3.154294852257005122e+00 -6.832129794207550955e-01
9.588912890932722017e+06 5.245736358715735292e+00 3.495916298014805079e+00 3.154294419780884873e+00 -6.832121170396812104e-01
9.588912898403596133e+06 5.245736031562107549e+00 3.495916454547884467e+00 3.154293943137912670e+00 -6.832111668391284143e-01
9.588912902406875044e+06 5.245735567131418975e+00 3.495916495088582376e+00 3.154293629841172564e+00 -6.832105418989560253e-01
9.588912905971031636e+06 5.245735229294087532e+00 3.495916526222482279e+00 3.154293398654706593e+00 -6.832100809979768652e-01
9.588912908947177231e+06 5.245733618953186017e+00 3.495916499660684629e+00 3.154292646607851580e+00 -6.832085781333755437e-01
9.588912911650525406e+06 5.245733569801480201e+00 3.495916505860551027e+00 3.154292609632265432e+00 -6.832085052986446305e-01
9.588912914894545451e+06 5.245732567322022533e+00 3.495916500131829086e+00 3.154292119849980924e+00 -6.832075270738051653e-01
9.588912918787369505e+06 5.245733197206365439e+00 3.495916612008799440e+00 3.154292211038211668e+00 -6.832077110579354295e-01
9.588912923458756879e+06 5.245732249396061420e+00 3.495916647479902384e+00 3.154291666190854215e+00 -6.832066232924264293e-01
9.588912929064422846e+06 5.245731179640362285e+00 3.495916689288411039e+00 3.154291047695987338e+00 -6.832053886177310575e-01
9.588912935791220516e+06 5.245730845161946654e+00 3.495916781140497420e+00 3.154290696752606316e+00 -6.832046895090029270e-01
9.588912943863378838e+06 5.245727203328588217e+00 3.495916665803598278e+00 3.154289106509725382e+00 -6.832015123568753179e-01
9.588912947899458930e+06 5.245727914781034507e+00 3.495916756726862751e+00 3.154289280389419137e+00 -6.832018617830561968e-01
9.588912952742753550e+06 5.245728153631184831e+00 3.495916925839547940e+00 3.154289061589123921e+00 -6.832014261826229173e-01
9.588912958554707468e+06 5.245726618229358706e+00 3.495916943103278385e+00 3.154288259360750413e+00 -6.831998241260649474e-01
9.588912965529052541e+06 5.245725484432620433e+00 3.495916964945106287e+00 3.154287648778725472e+00 -6.831986058422248043e-01
9.588912973898267373e+06 5.245724427912959342e+00 3.495917062106586037e+00 3.154286926195934981e+00 -6.831971641328777878e-01
9.588912978082872927e+06 5.245723510210566154e+00 3.495917094828165261e+00 3.154286401901579939e+00 -6.831961172722774700e-01
9.588912980175178498e+06 5.245722968184556301e+00 3.495917095644648587e+00 3.154286129255609250e+00 -6.831955728443869225e-01
9.588912981221329421e+06 5.245723307276257685e+00 3.495917103643900070e+00 3.154286282802956531e+00 -6.831958803711065675e-01
9.588912982476713136e+06 5.245722584662334320e+00 3.495917114219158517e+00 3.154285900345477511e+00 -6.831951159745786040e-01
9.588912983983172104e+06 5.245722314402435416e+00 3.495917127471083852e+00 3.154285738711678277e+00 -6.831947933290940522e-01
9.588912985790921375e+06 5.245721936170491873e+00 3.495917112945960969e+00 3.154285578645951826e+00 -6.831944739441785375e-01
9.588912987960223109e+06 5.245721772715474351e+00 3.495917120966843594e+00 3.154285480876678260e+00 -6.831942793014738058e-01
9.588912990563383326e+06 5.245722274115150796e+00 3.495917234481173530e+00 3.154285504547856611e+00 -6.831943277188403663e-01
9.588912993687177077e+06 5.245720668807859255e+00 3.495917211410467740e+00 3.154284748035621977e+00 -6.831928159843858595e-01
9.588912997435726225e+06 5.245720307353658463e+00 3.495917219808508669e+00 3.154284550512439278e+00 -6.831924224860279615e-01
9.588912999310003594e+06 5.245719719486063859e+00 3.495917221378656237e+00 3.154284253438347285e+00 -6.831918291118461717e-01
9.588913001559132710e+06 5.245720522212352854e+00 3.495917279202560568e+00 3.154284539153683120e+00 -6.831924014713189885e-01
9.588913004258088768e+06 5.245718913636589598e+00 3.495917278459288902e+00 3.154283736352344825e+00 -6.831907969832065053e-01
9.588913007496835664e+06 5.245719336141682732e+00 3.495917341713969950e+00 3.154283821095529294e+00 -6.831909678070440251e-01
9.588913011383334175e+06 5.245719007308673909e+00 3.495917414350161234e+00 3.154283511406642315e+00 -6.831903500342342284e-01
9.588913016047131270e+06 5.245723319651905747e+00 3.495917846718616051e+00 3.154284802841348156e+00 -6.831929348296005289e-01
9.588913021643688902e+06 5.245728293928106467e+00 3.495918512337748751e+00 3.154285958741183560e+00 -6.831952489404531370e-01
9.588913024441968650e+06 5.245731840237194632e+00 3.495918900545227359e+00 3.154286955480770427e+00 -6.831972435752379225e-01
9.588913027799902484e+06 5.245737351059218234e+00 3.495919465600587639e+00 3.154288580781062112e+00 -6.832004955625731180e-01
9.588913029478868470e+06 5.245740538635792483e+00 3.495919779241849046e+00 3.154289547286825535e+00 -6.832024292674899746e-01
9.588913031493628398e+06 5.245744260001558246e+00 3.495920214867898945e+00 3.154290536717609061e+00 -6.832044089611349902e-01
9.588913033911341801e+06 5.245749326563799109e+00 3.495920709738203680e+00 3.154292080258120468e+00 -6.832074970406640801e-01
9.588913036812597886e+06 5.245756873868300474e+00 3.495921463864903878e+00 3.154294345656970311e+00 -6.832120290365937265e-01
9.588913040294103324e+06 5.245764471320805811e+00 3.495922304393333846e+00 3.154296463326363487e+00 -6.832162658132966415e-01
9.588913044471910223e+06 5.245771413536444605e+00 3.495923067783063942e+00 3.154298407654722247e+00 -6.832201561955618674e-01
9.588913049485279247e+06 5.245779542042838806e+00 3.495923833018276916e+00 3.154300941437492956e+00 -6.832252258318136651e-01
9.588913055501321331e+06 5.245786839553846725e+00 3.495924515778846331e+00 3.154303224671858530e+00 -6.832297947854710785e-01
9.588913062720572576e+06 5.245792807471782560e+00 3.495924974761459580e+00 3.154305290665599948e+00 -6.832339297549460122e-01
9.588913066330198199e+06 5.245794993033783271e+00 3.495925135921627458e+00 3.154306061126264549e+00 -6.832354721673058462e-01
9.588913068135011941e+06 5.245796100037352971e+00 3.495925202666494425e+00 3.154306481138315021e+00 -6.832363129369277699e-01
9.588913070300787687e+06 5.245797536110154979e+00 3.495925266486346494e+00 3.154307071535012774e+00 -6.832374946249519798e-01
9.588913072899717838e+06 5.245798609978006510e+00 3.495925335421665281e+00 3.154307470598300078e+00 -6.832382938250878279e-01
9.588913076018434018e+06 5.245800002125751149e+00 3.495925427356487702e+00 3.154307982802527999e+00 -6.832393195218224857e-01
9.588913079760894179e+06 5.245802197544042755e+00 3.495925505727400129e+00 3.154308923769848505e+00 -6.832412030024054284e-01
9.588913081632124260e+06 5.245802733552856090e+00 3.495925524404234430e+00 3.154309154420586570e+00 -6.832416650768592392e-01
9.588913083877600729e+06 5.245803463686060653e+00 3.495925577858863598e+00 3.154309412577930516e+00 -6.832421823191231480e-01
9.588913085000338033e+06 5.245803077751014065e+00 3.495925552976251627e+00 3.154309269375632052e+00 -6.832418963783150057e-01
